"type","value","validation"
"sr25519Verify","{""message"":""e8d639cb843a62be74e6cf523ade42a0e5dbaad17dc3f73e0917a650f1454054"",""signature"":""QI8t4WEhPFMCLC0stQD7wUW2W9flY4iI2A1/qWVSBHFVlM8pseHirp5BkkZSaMduUMXuuqeW9Hl2q7IB4vbvgg=="",""publicKey"":""rMW5p9gYpXnM00Kf9/GlTocnDBOzMyNCdHwF5jHDvVA=""}",true
"sr25519Verify","{""message"":""01734d9f7ea69355fb9304d8d233bc928dd22921f835551ccfff60f0362b4c47"",""signature"":""1rs4d7yowT2zeIVRgFkEKbGwrdvq0/j1ZnikXJVJJlTIUCDcbkv27dQYf7ASVSxqwXGUcn/zv2N9WSQ2TfIphg=="",""publicKey"":""4EupnyQhwieJ6iF7KpSj0dMnAyKwFBxC5MGoyeC59HU=""}",true
"sr25519Verify","{""message"":""176a276a702cc433112a63040b51a898987ce394e07b4186176f7a3f184785c9"",""signature"":""EmmzaWpNiVZxdB5kE/ABFseH201xcLsKJqcQkX01hBXKl3brXTFrGjSwNWwoSF1+Mue/NWgRHQ81EIeWVE1Zjg=="",""publicKey"":""4KzdhZYgdeDjPlVFOHSe5Ux9PucOOfTFN/74FMMmRi0=""}",true
"sr25519Verify","{""message"":""cb0110d082f35dc582f9ecf04aaf68d49cef44c66a49f9972156aa9cdc5986b6"",""signature"":""CgaZmHyHmcudJrJlPSHu9rfxi1PxK0tUtwv3unkjrWn0D0PQmpopFwQfgVbMUmMAhWPH2Ea9ZzhsKhPxwthfhQ=="",""publicKey"":""iqPS5EW+lPvNfPwoQkNVN8xVG80ouw/5wAPj/uwcoSs=""}",true
"sr25519Verify","{""message"":""660ae09509f03f9039a5688044fb21f22f83bfffcb74b9610fa69f9cb5185dbb"",""signature"":""hjTFDmvVqxiyNP7xzQYsd1LX36fTSMA8dmACSEwh8iLmo5lMSzR6hr06OUd9WGWhmQMSBrl0gXjxku482wjzhw=="",""publicKey"":""4trqxMSr4sBYR4C1Jxt+lhMS86H435K1pODBdfKEAAo=""}",true
"sr25519Verify","{""message"":""5479c6880a336c4af2ec30c275b994d604e55a40bff844264d0ecff0f8514a00"",""signature"":""kKvuozfdnndsvD2tKOI3UllXAjtbvO9pTLQSdtZCHmSVFatDo2K3l3joimMDVGPqM0y/KZJWpzuJjpUbTx7FgA=="",""publicKey"":""/hDcHQCnCr2QFU7dpQGBJRqYcoVC3tpAQ3P/SgqvMXU=""}",true
"sr25519Verify","{""message"":""540cee64b7f8b43d125d850d73859029ff983bf2cf47f31a75e9afc3c0bc38a2"",""signature"":""MiJvLPPOPRmLiTtpNXftjapHKuc7biUSXJ+F4G1/cgnXnIexVqBQ1FRSBGYAqJk9TQPRlSCQrNpiK5EgkV1Xjw=="",""publicKey"":""WNnadbElIoBmjEg74t/TYZMRPTk5ldat8F8ZI4h3LRo=""}",true
"sr25519Verify","{""message"":""32f1a10a68191118ed679686dc1d66748e0c6e544ef25bf7125458cf06f0bbd7"",""signature"":""3DWkWGaKXeQsyTpyYdWXzvFIGQwOHCQ1YT5Ru4LP0RAXdJu56HjpqZ58QtJUmiFTopCAF8pBe5mtwa6PGrvSiA=="",""publicKey"":""gvhQbxcWeWA+E4vpOz2Sm6MW8gP48bYd+HweJ1m4cxk=""}",true
"sr25519Verify","{""message"":""fc6727f319d7d8ef72076bd7e28f7ea48f4c0ee1e2a024e705c2dd15a9e6fcd5"",""signature"":""FDgfTCD7G9k16Im3WbQZXewLS+SLCC+E98SUiCNxJjd0V/wWF7UgZsAQqIT4vASsVmhpkhqI4Bz6TTqC/6qpig=="",""publicKey"":""7EtALHVcHZTyUpM9R33Q/ePmJoTHpgk0MBd2WAbuLCs=""}",true
"sr25519Verify","{""message"":""e95ad0e17a65a1ff4da5eb6e4cc1653df909281c5b7c02bcaaac53ed8d656bf7"",""signature"":""9l/k2G1mzdIjm9LNoyd2YC7mWCPH4OVwuLfUIhCU3z8W4De7gISDDYSWDZiaMo3Nr9FRTjZ6EeXH9dx1uNBpiA=="",""publicKey"":""wOdpYTn1hZcDc2A9nduNrlfKunSVFrqmZgnIGW++mxw=""}",true
"sr25519Verify","{""message"":""8e530ecaa9a50bcb656cc7353adcad345c08e812fccd451a3617d18e69a35eed"",""signature"":""XB8a/tqvaSN05Cu9iLjhtk3JEVPYwRG7Qy1aT5DxjB4oGIYYWUH5H2fjmFtEdR52H+GVM21ognusZswLgnvPgA=="",""publicKey"":""Pi1TIpVczEXeB6Idh5bjhZbOhxT9nBqWrcCtcy7mk0g=""}",true
"sr25519Verify","{""message"":""3237f2ff24ab902652428fa56a9a1958e96977166dab568b61899ebaa7ac8067"",""signature"":""zMCQG7Z/wZUs/ljkKN5SXnFD2AxZY1grWuOstiz4bi8VCeGvv1RhIwz6O0KLO5R7jeU5pc1tbZCGzynt8Jj2iA=="",""publicKey"":""SlQsZ8NmnsIIwTyrkrDQJVf5f3/QMAIQZ5L9aUXoFm4=""}",true
"sr25519Verify","{""message"":""4b36826da80459bf1cfac0092fb25d1b03e0841e687231e16065e0f008172ba2"",""signature"":""JOs3JzZLypLOoCfXR4qjVuOwARxqatuaIvbYBoTDZDTgD8HvftTtWb/epkEVdjzxi20WGRkkbnxDYDprVsedig=="",""publicKey"":""2n5Ju19WjqzbOp3Ry1FRKf4plsco+Y+XclEZ9tUvyR0=""}",true
"sr25519Verify","{""message"":""ee8046021128055fc0e10e266d38cc2a9eb5d7a0ed9c0cca01b1d8e02781f34f"",""signature"":""lq20IVeq4wsS9sfzWpdcAJTOAap87MEDLYx4g8xEGBxFobThsbFEAySC5S2TjNg0zNNvWQcq1Lih3IjJG/qpiw=="",""publicKey"":""5BmQrBbVZAPs67pXjyjoHJHP1BMwqlDmNDfsVfYLsEM=""}",true
"sr25519Verify","{""message"":""12a4c4c5d574980cb3c5ccfede1985db6c7e91fa514a1dbee270fae130efdea2"",""signature"":""+uqAZWEOlRc8psBfOWMAYrL+1qCpLexMuFhpInogJlPIw479Gj+cgHJ16R1WOhQHxvbTWI/23GmpLHLU9UvzjA=="",""publicKey"":""WhODtk813r5KgPz9674vApLXm91s9l3tfkMmzwD8FDo=""}",true
"sr25519Verify","{""message"":""3af6028dcecc813041d5dff92b6ac52a93e3ecbac2c990aca2bebcf09f552d55"",""signature"":""2qt8dFD2WF6d7mf56Qjhf9QqtCifjVaUDUVNq/d3H00+hJVVd7t8S7PBgDtAgoilgA6/C5kSeUcnpXvrNNangQ=="",""publicKey"":""DBrMfLgBew64B6a0z+tqESxLeQsT+VplCyg2wbwh63g=""}",true
"sr25519Verify","{""message"":""f7e0c089c1497a6b2e96c51eb8a4f4b9fa90fa2a7e591285090ca279677ed8bc"",""signature"":""bG2QNtQBdIiZ0G/52e+y9xWhw63n35MmhUd0KgA+pjiJYqEJ5wJG46LrZhajTokzs+7fhIPfMFZzZESGmvRegw=="",""publicKey"":""Ft+U57YtOHSrS6920YGuOhPTFb0FeflnO6L60jT9NXY=""}",true
"sr25519Verify","{""message"":""6e4afb5f7f7b2005958d3453d48f76ae64c676ddcb1a0df7dc2b1896443798a7"",""signature"":""7nT9RIjLPn+HZFlIlHAfFYt4qX6rBM8e68aSYsWn1W/ZlumU+c2/WYwNAoB4Kcam9BixytwyX7rvbbOHVLxxiw=="",""publicKey"":""SPeICPcAA6RHT8Kkw/+fGQLIxtUsmM2YF1KpffX3YW8=""}",true
"sr25519Verify","{""message"":""c358799fdcb386c19ab3e513af4f79c6625ceb18c2d96dff303b0803344152d9"",""signature"":""MJo93Zu1BwRUM7f96Hh6wUtcJpTLWQkhq7lnASF7Oy71Ybl7bEPkukAgoLM9mx0/NlwdFZUDRoxRmSAK2ECVhA=="",""publicKey"":""uN1j09BsdRy2Ek4hbkCkpKLYR+E8zKsRR7slCpstxiE=""}",true
"sr25519Verify","{""message"":""3d03c0d56c9b0141d08080d6688ff9fed8d098ff7f69f14448d576aa3b421094"",""signature"":""yhR8WxemAVw1Z0K0fIaPbAGhnZHgG/KayE9W50V/a0eoIlLNFSDNOD6EQaOT/zEHw+dIhaeA8q4NjryIoCBzjg=="",""publicKey"":""CszfQ/jGe3CH3u/zHrAr+gAqcdNhXk7klLFDlLOmeUc=""}",true
"sr25519Verify","{""message"":""20fe097ac8d2ea6e0b871982fd6f09677baa8b3fede9c61a7c9bad2bfa45122d"",""signature"":""sPzFNUUZpTCUxokP4OJSPHh3BRFLxKxCUH1zu9vDpDNFVjcs/Ch/aJZME2aUIZihawk53nbuassfaovu6PV5jA=="",""publicKey"":""2sz3Lv8xc7En+J9ZnW6bM6IbgfhixBcuwZCCc50rR14=""}",true
"sr25519Verify","{""message"":""2c5751dc1a8ef0e846cce85504c6fc15e5c4d3bbbced106d770521f4786a9a70"",""signature"":""RiDlf2QVy5Atkz5yKtv+SGRpx4H86u/WYUl9fmB7myk95XCTe0qwMlMUnFesybmEoLyMhN79hFGnny+AX69Ohw=="",""publicKey"":""fvG+z51CylbMlW2LuhndpWSQ8RHp85GOhvKKyer/Gn0=""}",true
"sr25519Verify","{""message"":""b0c9064414ea24903bdbf7e739e1f625f748d642593987f3e9f194513ce42911"",""signature"":""VOPunFP6OMFAG2BUo+SgfhpawJDOY10AifjldBQ4rRQwTMYDbWpjQzL59AT8SI4p+aBwD51Ga55hzAm9+5uWhw=="",""publicKey"":""cK+cOEvJY+vAITwrrfDYKzDR50OQCZFFV+Iz2P7uthY=""}",true
"sr25519Verify","{""message"":""6b18e0e8c93628a2860fcaecbf0f0fe46af96131b69a9c97dad79fcb868e7c22"",""signature"":""gDm9fOOasffq2rWN+FNyIRa6cbRsuxh6V1pk8u/OPEpQ65IdQzzx0QF7ULZiWR6Sf3vHFW1D0huf4fJmiOwYgw=="",""publicKey"":""ohOZfugTwdvMNWlH9Esk/14zeZDnqQVDmZkWJ5D6KFo=""}",true
"sr25519Verify","{""message"":""61f69079c5f3e873f8dacb5459b1e1ede7764c2287222d5d8b42bd66c12c970d"",""signature"":""XELidCjtDEfqPNvbHwurjipN2hXGpTRACNSvLyqvFBeGIA0GSFNnLeb6IKJBo+HCuTIzW+jfo7I4jojHezHkgQ=="",""publicKey"":""AsMlN34i8hCac93LiWZFP+E4vmOEgx+0cOY0N4/0wQg=""}",true
"sr25519Verify","{""message"":""93daccf732ea8a20313d8d7168df21d91fcb7eda45211b0cdacdb0172d16c129"",""signature"":""8qcbEYX71975HPAQ5ceXAojagnYGhbVt+pSFkuqn1hAXiiOZ7DbG+6hGObRuaTSSaAXEhzmKgVcUortvCo6kiQ=="",""publicKey"":""AumTnAOcupsPEmW51o9aFxpjmTVlIW8NuY3avPyCVms=""}",true
"sr25519Verify","{""message"":""351bd160d33c6d7a55f4000d544dfc19d23d71287406897953bfeb9a665b4d3e"",""signature"":""PtHfV96OlnOeqiJ0iOseSqzkjec8E0I/2oL0V3eT/XqcG42WKoFwMCvQNGaNbW55D4dQNQbwGIx9n9xfLvVUhg=="",""publicKey"":""3CJJWZ71r9vTejAsVanLD71XqnVo4jPzqfzmlxfB8j0=""}",true
"sr25519Verify","{""message"":""42bd7711b82b4d6368c4be77c53fa7b63a5602d0056bbc4d246c3f0bfbff8edb"",""signature"":""iLwegDyEQn7CnSojrWKvoRtCzbtWA4qH2RxHmENj3iXU6IwhpB8OHRVKLuwPpGnLvrBkqZ5MBiACn31is2oNgw=="",""publicKey"":""oI92q5QMOwd/9qqLOsPRRmiCULmx2LofmhUatyd9DSA=""}",true
"sr25519Verify","{""message"":""47993a04e4306f9afaf815d635ffa34adaef123b53ea436156a29e340f9e841f"",""signature"":""el0dCrJ7nEgHEEmu6Z7uO/Pt8yjMQjm4wPt4vXQCiCzThK1QUnPP5d+QP/pSOtzaKHcWpIsHBbs8VD7QTzf0jQ=="",""publicKey"":""nEsXf8ncwaQznL1J+H3LHemgCO6kdyqZkFmw2ACAskA=""}",true
"sr25519Verify","{""message"":""6c92ba0508a1004538e56505b9ec9d8162842e9002555b3579b76c3efd79f179"",""signature"":""YmlpjkGvkt0svC55yT7ZHSFn4MShK1b/Tb3JFmVHZSKoLREWNuhf2AGVcZApVLcLMSN4A2R8KPfI4lzP6PhChw=="",""publicKey"":""jL3W3fuyXUh2vtsDfCYwnGjvSVQCKDOaju57MBouhWY=""}",true
"sr25519Verify","{""message"":""7902a6cc2ced9618acce752b76b445e7d1cd7a4fca575a0c602f08fee33ddfce"",""signature"":""jh/yp/KuY63x0I2lW+idsULyMjJxi9IXO0NsfSC7EFbl2NCbIdFjXw7xhLEjPrHBnNBsFYV3Qdj7lfHp6hwRgA=="",""publicKey"":""IBAjjDWrrcbnD+486XlyGyQ6i8sGEWBVJ2lAZCJ24ko=""}",true
"sr25519Verify","{""message"":""fa2d9c88e398f53469a771a0c5f391b4b4709604556cfcc39aaef32932c9af3a"",""signature"":""CrY1IOPdI7kTYgRkuCvpntjpdv7jVOj6wTPpWvg/s3ixrG+T2MoPgWgW4ZLIeYUrSnvSc82GNpSTUK9Ro0X3iA=="",""publicKey"":""rJCREw2InpzuItMEKYb9x9J9BA5yhgWq8vFfmAvkgQ8=""}",true
"sr25519Verify","{""message"":""ced94d78c271b8082dda08a9508499a9533acbacb9b615b75d7ba3988177053d"",""signature"":""VFiao0sYEMN0rlpAu2FV79psptNuS9XxwSDHaaC3pylrnS3n01k6jI+6Zf6GeBkCiqXOtzro3Qs0HAbdd6kdjA=="",""publicKey"":""GJrbQSE5xDYET3oWO1zF5dWwnOLqzG7lVz6VNE/RLFo=""}",true
"sr25519Verify","{""message"":""b33bc710d83f22a5ab121378bca08c1833a39d19cde94ef8563bd3196a5fd544"",""signature"":""xsLYlVdo7pNG1HX3hC+gfixZ+Un9XG7sN2c7tsq72TEOYqo7XKv39AgdQrDuzuF7qn34jU71ZXNfFOXxvlgAgw=="",""publicKey"":""BLGmmTTd2yPCH5hX05k3s1KTWQkLjC0teuoarB1qNV8=""}",true
"sr25519Verify","{""message"":""9ed0d01751e81cb89ed40c3caeed3dfeab3b8ed30cb76a6fab4a29adb3318cef"",""signature"":""NEGuc1O8f0ny2dLc12bOhoxH4DeecjscJ5hb20/3kCF6MLwL3ljJ6b5KY21QyqoHwKDI4aUOPj3HoEHjfgKihA=="",""publicKey"":""DMF62Zmb+VPV7ec5zW2jra6pe0Xhwt9NN37SZ0Blkj8=""}",true
"sr25519Verify","{""message"":""ad73f7d387a625681c505420a0ec8ac10cd5f00441770799f11e08a37b682b70"",""signature"":""grQ6AI6TCjnWaEog6aIw4n7Nc12vM1716bd2sc5Acg815l/NBzb/YWPYs+L3+ffhf3BxB9vMjlvMS9RJyIFXhg=="",""publicKey"":""kGNiulg7RXeC0qpKxLcyDEzL91NsBl/cPDlInpUu9Ec=""}",true
"sr25519Verify","{""message"":""7d4b227228b005e8aad4647c5ddf998cb1030f0013a596705d7348f85356b187"",""signature"":""wryRUloWpr+2PHdkGCddg4LJ+PLk3/d7JwiQ7SvTuEfrOot8PmeYm6UrAwD2ulNk2eLOXN94XyUdZkxHgHf2ig=="",""publicKey"":""eiy3suYoBkkIwt3qdT0OlmDqEAHsd1YOGdMbrmFU9EQ=""}",true
"sr25519Verify","{""message"":""f22c4c161823a5277355fa688ef171c7f7ebe824b5c04041952a6adf03c6ecd7"",""signature"":""GLVxlNCwATTBHZ/E4oV6f3qoYemdkbtJ6973+m+Sg2a5bnkvXUa5UIbk4N/NmpqvERZWwdui2qE5mP2ifA9TjQ=="",""publicKey"":""vDVALQFkq0eDrB5XKTeI7hiDxaXrJDtlDH+SdboraBI=""}",true
"sr25519Verify","{""message"":""3d281b0a41275d60d995726cc6828d8fd9c9564e367828aae89a5244dd53108d"",""signature"":""kuSYhz3BUGo6cECSGXP9zAVTQGKnHO8/T/9fBl2Em2q55aKLIbW904Z8ZMSgoNtkzocLPQAAJVIwE+mRSM7LhQ=="",""publicKey"":""gh9IR417dz06r5UyJX8WqL7Y+eST8u41gg37Y02gDHg=""}",true
"sr25519Verify","{""message"":""fc425e3639a5d1e16617effbe1771e89fae0389f583dab6a777271d59f183d24"",""signature"":""+pVregkNxbuXea3M4jS5RrIJeOh2w/ItFxguncCnAS7XC0kP8XIMbnDtgUJr2SjzaYzvMmf0bTPnuxC3DTNhiA=="",""publicKey"":""QlLyhp76HYmUKVDqHElXkipzGNICmm5j2eA1HdPtFxU=""}",true
"sr25519Verify","{""message"":""608dcfdf8307e43cda4d9ec63d5c4f1b9da2cc596aa46c3935be7b7cdc62e25e"",""signature"":""0tflgC4/Qa9zAWFXDLSAkFXKYYvFykVHDLbylD/zglhoBCbGvhKjQ/PDVvx8Pg/Gi5t5lnMgUNH0uZ2J9OwegQ=="",""publicKey"":""+rw2978mLzvN7uAL3c+vzuSUPphgDV17KNWPSpp9Kxw=""}",true
"sr25519Verify","{""message"":""39e5215e54cb84f68f83a35fc3cc2f47eefb3a035a503f895359eb2b5c2f3a11"",""signature"":""TisrggQlExKrmKf3lSJ69gJa5FaYrL0S9EWaqas+uwFFqUA2QpSKoiPVWQGRplCHn+2cKZjyZNQ/6oOMfqpSjg=="",""publicKey"":""ovhJi5NedL/eM2C2L37sAaTW6Tvcmu3ovSsffqQ2vm0=""}",true
"sr25519Verify","{""message"":""6fa694b929d79cbae5f51ad6216e30550c16cdb4387ec77f7a6d1bf1926c52a8"",""signature"":""iorIAa5FmB4gP/v8PZXD8khZG6JAlCx3JOARp6EcHUzEmWxGnI5ltL/NHyapRMN5nLIC0bF9QhA7N60wb085hw=="",""publicKey"":""6C0L7fT0RGSwKIfPTpiWkz1tOepaf0SyW4qEK6JOJUE=""}",true
"sr25519Verify","{""message"":""fa1a5ada96c602ff39e2d01af103113f3c20c3c8eec87efe4b8b754b65a91f97"",""signature"":""rLj3uZeUGBvFyD8Ud27vPYf1+JHFmWJ8LG5xF172BA6sGxC7F44JRR+unejZ9yYPNnd5QGFWqK9jYRZIm9sjgQ=="",""publicKey"":""MkmyP+IwGdHa2kYsZOyXbNFYzvvwkgukFUTtOpUQFCM=""}",true
"sr25519Verify","{""message"":""84fa75bbc4cd11bb891f875d92e92d88a0b96c17ee68969b4b9c9a5a782edae3"",""signature"":""zAWIskSy5KMO+ai9JlOceQvYgrIuznOCNLtSXwNovEyu08hP33c2dO57U1PiDJjIs3knVtgF/KL+F1BZeLsDjw=="",""publicKey"":""jJuysOZi8QtGm9WZOJ5paiFyD36JfvdgFhBX3ZLQvhs=""}",true
"sr25519Verify","{""message"":""90881b7e31e4384abc9b4c341cfd40b05cad3092ed3b09f1e6e05269806594de"",""signature"":""inhEs93aCw31ZZEZ7R1Y2GwVMbGZ/kYYUDM11kKfEmdA/8Z+YQ1Ym/YIB1LGzCQU/YGY9rQCLBmfKvRi9A7Dgw=="",""publicKey"":""yMoASB0r/DeIomu4S/ylwGR5u8kNHg9/lhPZj3VMzWU=""}",true
"sr25519Verify","{""message"":""d0f902134de8396c71633e1cba4f9eeff248b9600613f8e6ae9eeb7ec76bde89"",""signature"":""aLYbV6VU0MHmPmNEYaSPWVZA9zDYTmTZeCxa8TtBnVAXA3vXacpbE16Nh9m6bVIYWSKm1/NEnR+qHSrGttoPiQ=="",""publicKey"":""bqV0YcWa6fOI88/yUgZJwMCzy9IpXbcJW23cD5aKf2k=""}",true
"sr25519Verify","{""message"":""48185e7d2884125c4bca70943d921cd988281524b06d747ce81c65427631f027"",""signature"":""2EI3rZ6tLf38i1og2wp+z8A3wrUeEtpErLc9QVTxfmhndtptPJCfMskoMvZobSKM5F6FBIOmAv8y2PUhobgtiw=="",""publicKey"":""eoUbwSnbekAPU153QEOZ2q8RQOVKXvsZQCWDa6vhfBI=""}",true
"sr25519Verify","{""message"":""8d944bcc44e80b24895d18f698ce2ddf4abac1206f39137ee59c00407d7cf066"",""signature"":""lM9Sq1FTSM9tFABRVZgSGcl+b6mbIRSIMhtjO60xKXGx5/IACjYR+S3x7u/d8pQzRZW2L5GDxFN2shkErTQohg=="",""publicKey"":""jJoeGXv1HcmUj9ijXCBEjrsDG9qdYB6WLOHKodqLzxM=""}",true
"sr25519Verify","{""message"":""886e3dea5a2fa95ddf28d12377961a12a8c3a2dfbd86acf3b7717f11789362bf"",""signature"":""uu6daedCYLAYuctFjhkb+oERXqd807X+0U4xuMpzv3Q4wGWrrGkSqrIzfYsmxVGTv/wNYHqP+kidXO4rJW2xjw=="",""publicKey"":""9uqcJ8TqHn9gmvd2RngS6fGmH9SjP/DBQoWEL1ZsqQ8=""}",true
"sr25519Verify","{""message"":""a18b8fe62c0d3c070391fbf1752bf8a18025599b6392a86537d2c9563630d732"",""signature"":""vPdudpnTOYs2q35WXqeneMdnvQTCWH+MPRawqknN/kvFJQuMoUjxZowbA2wyG495pinMp0qmqpzONF0DDKAvhQ=="",""publicKey"":""YIDwHKCaC+u+mtr6nI5+8VjGcK81g0APdtubB41NkTw=""}",true
"sr25519Verify","{""message"":""d4648e68aff6682ff60f36b1ea9e917ae6410f9cc7e7cfecf98673b3b3622fd9"",""signature"":""nG3/MvecpXW3mlyMbPDcnMAd2UMQSPNvuuSYhYb+4Fycae2oYQ7MZNN0XU4rEHJmNAFJ7/LuYzlLmcwQwhwihA=="",""publicKey"":""djcVUwOuev9geBS4pCMw2o/GOSmZykfRxZK7PwG2VQU=""}",true
"sr25519Verify","{""message"":""fb8e849e77baec7847f0d1dd8e00617a0b2a7b8baf6acacfef10cafee28faae7"",""signature"":""QoYYDvp5VViIzGgvVSwOeuvurVseHVQZc7N1gJR6Zxdc7FB3vJ5Yvp+p89vzY8xodr3FKh1EDKEDdZtOiLGKhg=="",""publicKey"":""fqzxSbd1PZ8jSxs0Mxfa5hDg3RZGBU6wiAi37Xe24xw=""}",true
"sr25519Verify","{""message"":""9cc167b3ece15887420f7ecb3556ccc187165a731bdc447c0d25f0a0074e53cc"",""signature"":""EO+m2Q8afQeiNeZN9QzBIsZyfx6lBbuJSHYIbGdNhXrIjFx79tiUrWFfQzNg7OclJqI2GCD7fVDNSWLwldpQjg=="",""publicKey"":""JF6Gmf86N5sBStwYzheQZ64bEGsU8+5E00S4RViMqFU=""}",true
"sr25519Verify","{""message"":""c91b142258166b64b5f81d163a13dc4a65ef1fe5c6407eee1524df647fb5afba"",""signature"":""BOucvxOur5JXAWA1qDDLKSpLI+GPSUVY7mhZ8S1o12qJYsWmyrti4JtixCQzrVFZwhd7Piyv6vAdwPpGBh3GjA=="",""publicKey"":""9v7XhxEMMBRKcjG4zo0K1H9lK1ju0PVcj19tPkrNvHg=""}",true
"sr25519Verify","{""message"":""fdac7915ae314907c23c28fcd77bf9a1baeab81cfe8c7d986711abd85beb73a7"",""signature"":""xCeLA7kZq2B9+2I/QkR7HiRXSklEaID/RJ6KZkZ5oX9VxO7kC9jay/BKznfLarER58VuE1i/PFp08uK5JhSSgg=="",""publicKey"":""Os6GiGFku1kC6gre6GB2nFTUhpuLrgpv++cTRE3z5yE=""}",true
"sr25519Verify","{""message"":""db7d8642c3bf8d95c567e31e108a7206e6928fa12a31ae8056bc8f048f7a5b39"",""signature"":""AopWnhW67B9X5hlvL2oUlG3SV8h9+cFKSDFhnfYWIVUaOwD9B0zYcAOhK3ktyxJEsawzXbUETvSC3Er3UUE8iQ=="",""publicKey"":""SujK3Uhw9NqxivFyurVfXXVjjZNHM3CB7lv3/627Q00=""}",true
"sr25519Verify","{""message"":""96a5f34598eb33dfb2554e925822e47d31e27b2c83266147cb5a7ee2aa34ac77"",""signature"":""sgLGxip91sLRLx1uJWUdLDCRMs3DxYOJquk9V/rCiDXch024NvgsUodDVA5X+obYhSbMbWQwoisSz7tR01ykjw=="",""publicKey"":""UCFV8MY5O0FSS8Xkv6FGQtM8QGKP5GW1jX94CLzK8Tk=""}",true
"sr25519Verify","{""message"":""58323920135c1bec7a5894950b24dca79948299abe4039f2445293bf12d572fa"",""signature"":""dDkC4Dh3WoCgaCzs6WatHsp3IbnX9TePSsoAwpvpf2j7jbaP7otHM3nS21A1OZKyp/oFZRmjuKHg5E3j0gQwhA=="",""publicKey"":""kOP7mDwr2gKzM6/c5o0GEe+VOtevOs+yBWPHaPo1xSY=""}",true
"sr25519Verify","{""message"":""1c2328a9352bb54f2653ea1cb8f624e3be70f277abb4802d0d921ab8415b60c7"",""signature"":""uiOYkoIO31juU6WvZqepN8ls7doj8IIQ0jAcrSQOYm1h3fykNM1TfksG0QbeBFspQtl/fjfph2Q2KyqAKr/dgg=="",""publicKey"":""pqDhBcCui1CBlfjrvaF6auJDtcJCH1LXfnADduZER2g=""}",true
"sr25519Verify","{""message"":""6dc4843eb0e0efacd3b6020a6410af8c32df6c08dace6beafe1120e019c96468"",""signature"":""SLAhJMdMugNJ7KIuhYDLzOX+MAZ1qMaJigi60u5OiEvJc0HD4HLb02qesXPmzQAKkNXMuBJ/Kuma3o8FsgCagw=="",""publicKey"":""4GLuEwEqQjtp+hXugg1/278CgNgiOwbmT8uDdBI7AHI=""}",true
"sr25519Verify","{""message"":""f8c74504ff3a601dc278f4c830443e35d78aa2e85ea07819e7ac3a7ffc9ffac0"",""signature"":""JsAfPNF7twFBLHCFeLPdWPZGjLEYp7Vx3qzk+u7URFKjNrkhTYQF/zwGqEj9GxXw/PCapJ3g0GDKbdryUoe6gQ=="",""publicKey"":""pKbwEl/JRQJXvL9krpegIaGk96uIsoMys0wbmm2cSQg=""}",true
"sr25519Verify","{""message"":""5f76aa7c0dddb7c34575175d71e1f4c4711f75d95c73e202d52572e9fb8bc195"",""signature"":""gAJ8pV0FyJw1tv/3zmrDF1UI6Q29Vk45yYS3/UJtTD/DhqUflgwBfxrJus/lYJudM9gymrudk4kqUBV5a/Myiw=="",""publicKey"":""CBv1XdtL6wkXPuBFIqCv1tFtpKJ4OHd7MY30NmiRj08=""}",true
"sr25519Verify","{""message"":""5a8adb4177c0ac0805d687c37fe3f5e31464c987a664c15befdb7e9eb96e9517"",""signature"":""Fr28bLS9sUB7uSg21QbrPiQOuEVoywa0BkZCnGH4MnFIaPyvdKnKbrBb8I087k19phR8YtxKtu+GHlABrlhSgQ=="",""publicKey"":""clqNNXdXHFSoP951Gt9Fns8HCDMfFHoofh32WBOBuDU=""}",true
"sr25519Verify","{""message"":""90fa1ff110e4c6b50c3fab86b3eac755c9497838c0978c3fb27b973e8104298a"",""signature"":""9BWREe5wCAQSmT2VU9V9UZaRh9uqPBtDN8lw8kFMbSULbaGbyGXdNtYNIN3VbjeYsvjOrNsLUK54H/MjmDFOiw=="",""publicKey"":""jswM0umpAg/cil6FGM9Lst/sz+0Y5hAlahGlQG9ONyQ=""}",true
"sr25519Verify","{""message"":""968b3b75cf3b6ea1ea461a1977382dd27b4f3e55e3eba689ffb77c4a8fe1926c"",""signature"":""ECbMHIoh9N0JeXa8uLDKcHdRO4hzPINM1QbHGwlc1gd7ecrKfTFFchuwqQvuackU2nU4b155XBaMkNt78ECehw=="",""publicKey"":""EtncD82f4sMV4FBTaIUTOxlRQVE2lOVtWHU7bDE511Q=""}",true
"sr25519Verify","{""message"":""b81686c07ff2c3b8559e7f441b4909394b361337ac32c78da5823531bbe240e9"",""signature"":""krnn/hTErCISCQP0WoWl46mmSIUwA228AU6U3qLZwTo2CHN9WMWdlLGY7s4g1IAMXghxlpC1rg5flkGFzHhshQ=="",""publicKey"":""uhg895ixQ+r8C+7CfgJf8tMk4Ok+uc3Cdj9b1cjOuCA=""}",true
"sr25519Verify","{""message"":""447ba38df42cf85e9ff68791bc68e42812be0b39d50aa279af0151b06cab9ec5"",""signature"":""5PA08Vlsa7gpexWoHfzZw+uZUd2vK27xqwO9vU0hk3gcd7foPX9LMjfp6cl3snyRIlAeZrNMLF+JXW6obOBNjw=="",""publicKey"":""PP/1YUC14Lno1eLazFo61nJCPLX+YaXexuAqEFCOPUg=""}",true
